# timestamp wx wy wz ax ay az
1563958782582779136 0.0009641298092900 -0.0001306764752370 -0.0029312060214600 0.0008510909974580 -0.0018326971912800 -0.0012665463145800
1563958782599679488 0.0010581741808000 -0.0002938356483360 -0.0030463535804300 0.0033483135048300 -0.0006663700332870 -0.0005083931609990
1563958782616979712 0.0010396076832000 -0.0004421268531590 -0.0030994587577900 -0.0005473567871380 0.0010726753389500 -0.0013123472454000
1563958782632024320 0.0012895455583900 -0.0005485500441860 -0.0032626565080100 0.0008053898345680 -0.0000364464394806 0.0008228637743740
1563958782646936064 0.0017045726999600 -0.0005915451911280 -0.0034802441950900 -0.0018196940654900 0.0020018557552200 0.0023074608761800
1563958782663088128 0.0021140053868300 -0.0004170739848630 -0.0035668981727200 -0.0029158105608100 0.0028450908139300 0.0055200541392000
1563958782678934528 0.0028112397994800 -0.0000975642760750 -0.0035518624354200 -0.0020855215843800 0.0043399306014200 0.0053839795291400
1563958782695181056 0.0038883669767500 0.0003310642205180 -0.0034920659381900 -0.0002493673237040 0.0067152325063900 0.0027578067965800
1563958782712296704 0.0051593501120800 0.0005884065176360 -0.0032930732704700 -0.0061544571071900 0.0088613508269200 0.0021945566404600
1563958782727238400 0.0069616106338800 0.0008930852054620 -0.0033045245800200 -0.0075223930180100 0.0114132752642000 0.0033666263334500
1563958782743272192 0.0093194656074000 0.0012377703096700 -0.0033742536325000 -0.0073148147203000 0.0120127974078000 0.0020453631877900
1563958782759444224 0.0115787126124000 0.0015607909299400 -0.0034338652622000 -0.0082535520196000 0.0117172244936000 0.0034942748025100
1563958782775319040 0.0143200745806000 0.0019845839124200 -0.0035211213398700 -0.0078338962048300 0.0145521955565000 0.0020272533875000
1563958782791803904 0.0172818470746000 0.0022102375514800 -0.0036655974108700 -0.0066596502438200 0.0143666611984000 0.0035555576905600
1563958782809414400 0.0203426051885000 0.0024114188272500 -0.0038056012708700 -0.0118717541918000 0.0143294669688000 0.0048422794789100
1563958782823809536 0.0235521402210000 0.0025499614421300 -0.0040240632370100 -0.0088051585480600 0.0146906077862000 0.0034544870723000
1563958782839735040 0.0269413907081000 0.0025434994604400 -0.0042724073864500 -0.0100046060979000 0.0151703320444000 0.0043346080929000
1563958782854864384 0.0300058592111000 0.0024297742638700 -0.0044557293877000 -0.0082873990759300 0.0141301238909000 0.0034254835918500
1563958782871718656 0.0333598144352000 0.0023053644690700 -0.0046467124484500 -0.0104544665664000 0.0139408800751000 0.0039245593361600
1563958782886821120 0.0365814641118000 0.0021804284770000 -0.0047032097354500 -0.0092510422691700 0.0135731352493000 0.0044976621866200
1563958782903223808 0.0397458337247000 0.0020350904669600 -0.0048734163865400 -0.0109870331362000 0.0132461506873000 0.0046529672108600
1563958782919094016 0.0428270176053000 0.0019135595066500 -0.0049665500409900 -0.0072063850238900 0.0127851767465000 0.0052725248970100
1563958782934909952 0.0459383204579000 0.0016787195345400 -0.0049065160565100 -0.0093248905614000 0.0114335957915000 0.0038381717167800
1563958782952001280 0.0487832538784000 0.0014437555801100 -0.0048531400971100 -0.0080696735531100 0.0080011039972300 0.0040048751980100
1563958782967394560 0.0514952875674000 0.0012972238473600 -0.0047848601825500 -0.0066940612159700 0.0091552902013100 0.0035068262368400
1563958782983180288 0.0541523396969000 0.0010531458538000 -0.0047782021574700 -0.0089447610080200 0.0087739601731300 0.0050821891054500
1563958782999363328 0.0565250106156000 0.0008485760190520 -0.0048473412171000 -0.0071032205596600 0.0074570393189800 0.0052697090432000
1563958783014900480 0.0589170865715000 0.0005407088319770 -0.0045877522788900 -0.0073471865616700 0.0078446315601500 0.0047358884476100
1563958783031626752 0.0610385574400000 0.0001615310466150 -0.0044967452995500 -0.0077298581600200 0.0073784119449600 0.0023617395199800
1563958783047346432 0.0631847307086000 -0.0000657722266624 -0.0043507586233300 -0.0059304940514300 0.0061573353596000 0.0017324362415800
1563958783062978048 0.0650795772672000 -0.0002720301563390 -0.0041864770464600 -0.0056771053932600 0.0066253449767800 0.0016043514479000
1563958783078868736 0.0668014287949000 -0.0006609763368030 -0.0040825782343700 -0.0047211395576600 0.0058950753882500 0.0018778132507600
1563958783094930432 0.0684349313378000 -0.0007863977225500 -0.0040030581876600 -0.0064557474106600 0.0068502300418900 0.0016535391332600
1563958783113032192 0.0699977502227000 -0.0009901437442750 -0.0039053962100300 -0.0044512809254200 0.0058366199955300 0.0020704818889500
1563958783126965760 0.0714436694980000 -0.0010329681681500 -0.0038693731185000 -0.0030919213313600 0.0060635898262300 0.0026531217154100
1563958783143935744 0.0728987529874000 -0.0010345776099700 -0.0037428811192500 -0.0047075985930900 0.0050728204660100 0.0017726647201900
1563958783160474368 0.0743710994720000 -0.0009493849938740 -0.0036829879973100 -0.0034830847289400 0.0051278211176400 0.0001263596059290
1563958783175143936 0.0756288990378000 -0.0010171420872200 -0.0036685715895100 -0.0006241783848960 0.0044976323843000 -0.0004925903631370
1563958783192947200 0.0767695903778000 -0.0010353247635100 -0.0035852787550500 -0.0032277018763100 0.0049695852212600 -0.0005965575692240
1563958783206845184 0.0780704393983000 -0.0010431050322900 -0.0035316098947100 -0.0035986318253000 0.0040382491424700 0.0004424742655830
1563958783224603136 0.0790925100446000 -0.0010193558409800 -0.0034504258073900 -0.0026573496870700 0.0040041175670900 0.0001506727421660
1563958783239388416 0.0801583826542000 -0.0008887747535480 -0.0034422185272000 -0.0021980174351500 0.0028123650699900 0.0006987574161030
1563958783255557376 0.0813330486417000 -0.0007489362033080 -0.0033769377041600 -0.0032401038333800 0.0030576137360200 0.0002377149648960
1563958783274004224 0.0825507640839000 -0.0006393234361890 -0.0033306062687200 -0.0013620893005300 0.0021705720573700 -0.0007326159975490
1563958783286898432 0.0836088135839000 -0.0004973840550520 -0.0032873316668000 0.0007025211816650 0.0007910862332210 -0.0008318377658720
1563958783304872192 0.0847314372659000 -0.0004787703801410 -0.0032616758253400 -0.0013816853752400 0.0013562574749800 -0.0002200072631240
1563958783321012992 0.0861044153571000 -0.0005025216378270 -0.0032582373824000 0.0013841791078400 0.0013050005072700 0.0003381200367580
1563958783335760896 0.0871584489942000 -0.0005843383260070 -0.0033200057223400 0.0009539733873680 0.0012756435899100 -0.0013451364357000
1563958783351175936 0.0883747711778000 -0.0004921534564350 -0.0033155502751500 -0.0007365900091830 0.0016379245789700 0.0008354570018130
1563958783368393216 0.0896462872624000 -0.0004076689074280 -0.0033072831574800 -0.0008148475317280 0.0004323525936340 0.0013195456704100
1563958783382945792 0.0908022373915000 -0.0002404511615170 -0.0031659558881100 -0.0012553443666500 0.0010613979538900 0.0001830098335630
1563958783399153664 0.0919727906585000 -0.0001047516561810 -0.0032011305447700 -0.0020828838460100 0.0016452893614800 0.0012202574871500
1563958783416005376 0.0932419151068000 -0.0000682925165165 -0.0031343661248700 -0.0028793849051000 0.0026410454884200 0.0015600572805900
1563958783431251456 0.0944346785545000 0.0000357291355613 -0.0030722094234100 -0.0034848446957800 0.0015766412252600 0.0010765620973000
1563958783447575808 0.0956308469176000 0.0001126100833060 -0.0029837524052700 -0.0028253844939200 0.0004269820055920 0.0022718941327200
1563958783462938368 0.0968792438507000 0.0001679015986160 -0.0029223719611800 -0.0013641043333300 0.0009409278864040 0.0007106248522180
1563958783480611072 0.0980441644788000 0.0002810401492750 -0.0027826577425000 -0.0012961243046400 0.0002791360311680 0.0017113297944900
1563958783495423232 0.0991985127330000 0.0003739715320990 -0.0026723232585900 -0.0026333900168500 -0.0003457122365940 0.0002362750965400
1563958783511371264 0.1003372743730000 0.0004982266691510 -0.0025243244599600 -0.0022240495309200 -0.0001090615842260 0.0002145145408580
1563958783528905728 0.1016747802500000 0.0005282217753120 -0.0022371369414000 -0.0020215993281500 -0.0008244529017250 -0.0004063089436390
1563958783542961408 0.1027458459140000 0.0005082175484860 -0.0020844957325600 -0.0015746073331700 -0.0007583275437360 0.0006261269445530
1563958783559615744 0.1040116027000000 0.0005394963664000 -0.0017560385167600 -0.0020673132967200 -0.0005539706908170 -0.0008053295896390
1563958783575066880 0.1053469553590000 0.0004165941791140 -0.0015488220378800 -0.0018348377198000 -0.0014944360591500 0.0003858795680570
1563958783591012608 0.1065957993270000 0.0003845229512080 -0.0013415376888600 -0.0020179897546800 0.0001874000590760 0.0001600113901080
1563958783607975168 0.1078901514410000 0.0004276226682120 -0.0010916989995200 -0.0001635251974220 -0.0012707402929700 0.0011386501137200
1563958783623043328 0.1092092618350000 0.0004560653469530 -0.0008079893887040 -0.0022228464949900 -0.0014550930354700 0.0010397918522400
1563958783640028416 0.1105745211240000 0.0003872180823240 -0.0003824205778070 -0.0004865299852100 -0.0039563723839800 0.0000484045885969
1563958783656320256 0.1118121743200000 0.0003867215127680 -0.0000531065415998 -0.0012444441672400 -0.0040656868368400 -0.0022024551872200
1563958783671051520 0.1132022067900000 0.0003684423281810 0.0003280751116110 -0.0003145580994900 -0.0052122808992900 -0.0007630126783620
1563958783688377088 0.1144985482100000 0.0004063736705580 0.0006718828226440 0.0002707765670490 -0.0063263871707000 -0.0023984168656200
1563958783702985472 0.1158301010730000 0.0004856562591160 0.0010822800686600 -0.0017904101405300 -0.0063538835384000 -0.0003731652977880
1563958783719276032 0.1170965284110000 0.0006126715452410 0.0014545883750500 -0.0040755826048600 -0.0043041319586300 -0.0001413214195050
1563958783735526912 0.1184347793460000 0.0008227861835620 0.0018543674377700 -0.0011349695269000 -0.0063126655295500 0.0002285989758090
1563958783751154944 0.1194829493760000 0.0009430364589210 0.0021413557697100 0.0001594592758920 -0.0054823867976700 -0.0003233299939890
1563958783769130496 0.1207068786030000 0.0010865072254100 0.0023217499256100 0.0028362884186200 -0.0065632918849600 -0.0007546928245570
1563958783784148992 0.1218337938190000 0.0012539111776300 0.0025136084295800 0.0005567371263170 -0.0046047782525400 -0.0010314238024900
1563958783798989056 0.1229185089470000 0.0012131590629000 0.0025911650154700 0.0011047577718300 -0.0042728846892700 -0.0014432251919100
1563958783815144192 0.1241502091290000 0.0013633329654100 0.0026250339578800 0.0000710806780262 -0.0020554142538500 -0.0018690024735400
1563958783831169024 0.1253393441440000 0.0013754630927000 0.0027123107574900 -0.0002542785368860 -0.0017200674628800 -0.0015604181680800
1563958783849618688 0.1267272531990000 0.0014915086794600 0.0027419105172200 -0.0039773182943500 -0.0006857796106490 0.0004321432497820
1563958783863200000 0.1278483718630000 0.0014647736679800 0.0026586186140800 -0.0010789671214300 -0.0007699295529160 0.0015872427029500
1563958783881929984 0.1291364580390000 0.0015500322915600 0.0026745144277800 0.0016274380032000 -0.0025793707463900 0.0014866406563700
1563958783895245568 0.1303535252810000 0.0017398893833200 0.0026488681323800 0.0017000747611700 -0.0018023842712900 0.0012943779584000
1563958783911340544 0.1315527111290000 0.0018887147307400 0.0025698989629700 0.0010927282273800 -0.0022925832308800 -0.0001420752087140
1563958783933615104 0.1328596323730000 0.0019543764647100 0.0024873814545600 0.0024825900327400 -0.0032689692452500 0.0004262985894460
1563958783943366912 0.1341458708050000 0.0019496983150000 0.0024424490984500 0.0027892661746600 -0.0010995798511400 0.0004597128427120
1563958783959681024 0.1352916210890000 0.0018904465250700 0.0023679826408600 0.0046235905028900 -0.0013878606259800 0.0000725312565919
1563958783977283328 0.1363859027620000 0.0018537461292000 0.0023560090921800 0.0030606181826400 -0.0017121169949000 -0.0001863782672440
1563958783991602432 0.1375979483130000 0.0019342037849100 0.0023722362238900 0.0044280439615200 -0.0040689832530900 -0.0016249243635700
1563958784007310336 0.1386547237630000 0.0019831110257700 0.0025249267928300 0.0026895436458300 -0.0024159157183000 -0.0017345406813500
1563958784022884352 0.1397926658390000 0.0020654390100400 0.0025761942379200 0.0036160924937600 -0.0039789793081600 -0.0009435540996490
1563958784039497472 0.1410525739190000 0.0021135651040800 0.0026336223818400 0.0047856075689200 -0.0022945336531800 -0.0023813545703900
1563958784055391488 0.1420745104550000 0.0020462851971400 0.0027429778128900 0.0069265356287400 -0.0043716779910000 -0.0013409402454300
1563958784071325184 0.1431760787960000 0.0020720546599500 0.0029372335411600 0.0055860416032400 -0.0042920326814100 -0.0008649676456120
1563958784087140608 0.1442743390800000 0.0021892117802100 0.0030448995530600 0.0072690816596200 -0.0050165737047800 -0.0020090388134100
1563958784102992896 0.1452231258150000 0.0022122291848100 0.0029837009497000 0.0072904108092200 -0.0013666527811400 -0.0030307569541000
1563958784118965248 0.1462744027380000 0.0021134128328400 0.0029666600748900 0.0050214054063000 0.0005449348827820 -0.0025097697507600
1563958784136516608 0.1473617702720000 0.0021334986668100 0.0027417591773000 0.0044098924845500 0.0014924991410200 -0.0019272204954200
1563958784150963968 0.1485290676360000 0.0020366075914400 0.0026467086281600 0.0050984686240600 0.0028629642911300 -0.0019291626522300
1563958784166939648 0.1496787071230000 0.0021284718532100 0.0025734980590600 0.0038568205200100 0.0042343907989600 -0.0001234424998980
1563958784183205888 0.1508686989550000 0.0022709001787000 0.0024326322600200 0.0028374306857600 0.0042204861529200 0.0001236735261050
1563958784198930176 0.1522208899260000 0.0023546225857000 0.0023203527089200 0.0030116615817000 0.0054786028340500 0.0002971631474790
1563958784217190144 0.1534951776270000 0.0024395664222500 0.0022324561141400 0.0046155005693400 0.0045634419657300 -0.0003465685003900
1563958784231341824 0.1548558622600000 0.0024377573281500 0.0021481448784500 0.0024758318904800 0.0041457093320800 -0.0001124858099500
1563958784247002880 0.1563888937230000 0.0024229791015400 0.0020123824942900 0.0046290098689500 0.0016742418520200 -0.0000273525365628
1563958784265449984 0.1578254103660000 0.0023829326964900 0.0018435246311100 0.0046924590133100 0.0005246629007160 0.0005342589574870
1563958784279158784 0.1592779606580000 0.0023524272255600 0.0016886310186200 0.0077934302389600 -0.0022524371743200 -0.0016866718651700
1563958784295854848 0.1607925146820000 0.0024068355560300 0.0015487584751100 0.0077358251437500 -0.0038267984055000 -0.0013703354634300
1563958784311125760 0.1622340828180000 0.0024159480817600 0.0014072927879200 0.0078045260161200 -0.0039481222629500 -0.0015853580553100
1563958784327021568 0.1638177633290000 0.0023786751553400 0.0013932960573600 0.0098646916449100 -0.0057955388911100 -0.0031802153680500
1563958784344278272 0.1654922664170000 0.0024777229409700 0.0013651453191400 0.0076024536974700 -0.0028164046816500 -0.0024145345669200
1563958784359529472 0.1670624166730000 0.0024803732521800 0.0014374962775000 0.0064717652276200 -0.0020809769630400 -0.0019039750332000
1563958784375285760 0.1683608889580000 0.0025478836614600 0.0014918642118600 0.0054754791781300 -0.0016133640892800 -0.0021300201769900
1563958784391108352 0.1700171679260000 0.0025544357486100 0.0015556742437200 0.0070901680737700 -0.0025537752080700 -0.0019396883435500
1563958784406958080 0.1713266223670000 0.0026157842949000 0.0015319195808800 0.0077657415531600 -0.0035889185965100 -0.0034438264556200
1563958784425301504 0.1727627217770000 0.0026006652042300 0.0015293007018000 0.0086007406935100 -0.0050688097253400 -0.0029770014807600
1563958784439205888 0.1741834729910000 0.0026983129791900 0.0014621188165600 0.0075540011748700 -0.0051742088981000 -0.0035491944290700
1563958784455670528 0.1756655573840000 0.0026434888131900 0.0013747697230400 0.0092067476362000 -0.0086769275367300 -0.0046076942235200
1563958784471369472 0.1769989728930000 0.0026033597532700 0.0014198300195900 0.0058710877783600 -0.0051335226744400 -0.0027747373096600
1563958784487079168 0.1783365756270000 0.0025514026638100 0.0013388135703300 0.0080076176673200 -0.0061278762295800 -0.0024685957469000
1563958784502965504 0.1797707229850000 0.0026271007955100 0.0012927853968000 0.0065999813377900 -0.0036259428598000 -0.0029036598280100
1563958784523940608 0.1810394674540000 0.0026276363059900 0.0011851511662800 0.0053306836634900 -0.0036529207136500 -0.0019651532638800
1563958784535888128 0.1819706261160000 0.0025740233250000 0.0011580504942700 0.0039897449314600 -0.0021571982651900 -0.0009244240936820
1563958784551771648 0.1827941685910000 0.0025930800475200 0.0010696836980100 0.0091328388080000 -0.0016701323911500 -0.0043444302864400
1563958784567346688 0.1832340806720000 0.0024121918249900 0.0011072083143500 0.0078768748790000 -0.0016590981977100 -0.0048118899576400
1563958784583163136 0.1835816949610000 0.0024229416158100 0.0010790352243900 0.0057958271354400 -0.0037205428816400 -0.0004861087945760
1563958784598933760 0.1837275922300000 0.0022905799560200 0.0010755931725700 0.0081264218315500 -0.0026358747854800 -0.0041055078618200
1563958784614989312 0.1834751516580000 0.0022435043938500 0.0011127976467800 0.0095309186726800 -0.0052709970623300 -0.0035227041225900
1563958784631202304 0.1830710917710000 0.0021901242435000 0.0011509776813900 0.0052236872725200 -0.0048046540468900 -0.0014420375227900
1563958784646781952 0.1823881864550000 0.0020949551835700 0.0012625275412600 0.0097876777872400 -0.0073821847327100 -0.0059133279137300
1563958784662890752 0.1816245019440000 0.0020374266896400 0.0013355753617400 0.0097321933135400 -0.0054655736312300 -0.0056020375341200
1563958784678974208 0.1806534677740000 0.0019844537600900 0.0013653006171800 0.0097684431821100 -0.0067755556665400 -0.0025264571886500
1563958784695398144 0.1796521693470000 0.0019354427931800 0.0013681639684400 0.0102332299575000 -0.0049267280846800 -0.0033167437650300
1563958784712981760 0.1785850077870000 0.0018875345122100 0.0014515565708300 0.0100111458451000 -0.0046078693121700 -0.0031832302920500
1563958784727251456 0.1776195019480000 0.0017481251852600 0.0015498569700900 0.0074018361046900 -0.0034007914364300 -0.0010791720124000
1563958784742866432 0.1764463037250000 0.0017297357553600 0.0015345999272500 0.0088337417691900 -0.0055410633795000 -0.0015533561818300
1563958784758919424 0.1754631549120000 0.0017086463049100 0.0016331977676600 0.0086634093895600 -0.0042806486599100 -0.0031111927237400
1563958784774836992 0.1743948012590000 0.0017106083687400 0.0017409914871700 0.0087658595293800 -0.0087940543890000 -0.0050333896651900
1563958784791279360 0.1734056621790000 0.0017268882365900 0.0016806916100900 0.0083599500358100 -0.0083870943635700 -0.0058790454641000
1563958784806764544 0.1725021153690000 0.0016687698662300 0.0016388648655300 0.0089136082679000 -0.0094146803021400 -0.0048474394716300
1563958784822755840 0.1716179102660000 0.0016230178298400 0.0016203725244800 0.0082596028223600 -0.0058160875923900 -0.0030357316136400
1563958784842579200 0.1707723289730000 0.0015456099063200 0.0016114293830500 0.0069302483461800 -0.0065046260133400 -0.0038032031152400
1563958784854774016 0.1699366122480000 0.0015959298471000 0.0015371076297000 0.0051587778143600 -0.0052217314951100 -0.0039524142630400
1563958784871305728 0.1692825704810000 0.0016291901702100 0.0014461147366100 0.0047766240313600 -0.0065562562085700 -0.0023352140560700
1563958784887374592 0.1684660762550000 0.0016400265740200 0.0014259592862800 0.0075090327300100 -0.0064538773149300 -0.0023498954251400
1563958784903226112 0.1678772717710000 0.0016787390923100 0.0014449456939500 0.0081335697323100 -0.0065001160837700 -0.0025351508520500
1563958784919046400 0.1674647480250000 0.0016355525003700 0.0014405451947800 0.0062266928143800 -0.0051437686197500 -0.0013444935903000
1563958784935017728 0.1669093519450000 0.0016564518446100 0.0014234489062800 0.0071083675138700 -0.0080295642837900 -0.0027386648580400
1563958784951165696 0.1665137857200000 0.0017596142133700 0.0013135436456700 0.0073772957548500 -0.0072840424254500 -0.0023325975053000
1563958784966928896 0.1661401391030000 0.0018526396015700 0.0012657732004300 0.0074822874739800 -0.0094583230093100 -0.0036888688337100
1563958784985802752 0.1658465415240000 0.0017479521920900 0.0010949290590400 0.0059224986471200 -0.0077978796325600 -0.0031310776248600
1563958784998769920 0.1655373722310000 0.0016600519884400 0.0009586027590560 0.0037028547376400 -0.0085164513438900 -0.0031704187858800
1563958785015442688 0.1653197258710000 0.0017001403030000 0.0008915999787860 0.0045352447778000 -0.0070066465996200 -0.0031709994655100
1563958785031118592 0.1650326401000000 0.0017425835831100 0.0008272628183480 0.0042250636033700 -0.0068634995259300 -0.0031095077283700
1563958785047223040 0.1646179854870000 0.0018917639972600 0.0007818941958250 0.0055581009946800 -0.0070267189294100 -0.0034847781062100
1563958785065480192 0.1644182801250000 0.0019827117212100 0.0008048635208980 0.0053716157563000 -0.0083097647875500 -0.0034335665404800
1563958785079102464 0.1642537564040000 0.0020742649212500 0.0008502452983520 0.0033179286401700 -0.0071667721495000 -0.0025366672780400
1563958785096457984 0.1641545742750000 0.0020828347187500 0.0008965681190600 0.0021866282913800 -0.0072110095061400 -0.0026327038649500
1563958785111614464 0.1641701906920000 0.0024040031712500 0.0009296519565400 0.0028999955393400 -0.0052877836860700 -0.0021981399040700
1563958785127765504 0.1641807705160000 0.0026301292236900 0.0008894020575100 0.0022554758470500 -0.0055616511963300 -0.0022505689412400
1563958785144317696 0.1643038243060000 0.0027250547427700 0.0008613151730970 0.0027374881319700 -0.0040058079175700 -0.0009513222612440
1563958785160921600 0.1644069254400000 0.0028577188495500 0.0008909117314030 0.0020461478270600 -0.0043515958823300 -0.0024196619633600
1563958785174965504 0.1645980477330000 0.0028733697254200 0.0008771212887950 0.0010935943573700 -0.0033852385822700 -0.0018325923010700
1563958785191774464 0.1646670699120000 0.0031480505131200 0.0008998631383290 0.0007732865633440 -0.0039716088213000 -0.0009622417856010
1563958785206733056 0.1647848933940000 0.0034221089445100 0.0008642307366240 0.0008282844210040 -0.0021132801193700 0.0003137823077850
1563958785223311616 0.1648740768430000 0.0037129879929100 0.0009407700854350 -0.0020672339014700 -0.0022407204378400 0.0032566811423700
1563958785238983424 0.1648893654350000 0.0040105334483100 0.0010057487525000 0.0022250735200900 -0.0020957523956900 0.0023426376283200
1563958785258036992 0.1648641973730000 0.0040126410313000 0.0012026896001800 0.0012282287934800 -0.0024481103755500 0.0010810963576700
1563958785271104256 0.1648351848130000 0.0040603051893400 0.0012201104546000 0.0019854919519300 -0.0031737894751100 0.0035688753705500
1563958785286973696 0.1648473739620000 0.0040246946737200 0.0013642407720900 0.0018769833259300 -0.0038740048185000 0.0007084950339050
1563958785303163392 0.1647523045540000 0.0040702400729100 0.0014911264879600 0.0023178278934200 -0.0034306654706600 0.0022710238117700
1563958785318836224 0.1648361980920000 0.0041099209338400 0.0015860992716600 0.0006359023973350 -0.0043244697153600 0.0027296678163100
1563958785335123200 0.1649539768700000 0.0040876031853300 0.0017717974260400 0.0028761266730700 -0.0046562659554200 0.0005787630798300
1563958785351250176 0.1649511605500000 0.0040458380244700 0.0017388361739000 0.0028945701196800 -0.0039395564235700 0.0004385126521810
1563958785367924992 0.1651249974970000 0.0039793108589900 0.0016442581545600 0.0030639502219900 -0.0024938848801000 -0.0005724561633540
1563958785383192320 0.1652233898640000 0.0041248621419100 0.0015822718851300 0.0020150211639700 -0.0043240692466500 -0.0008984515443440
1563958785399114240 0.1652269363400000 0.0040656863711800 0.0014567640610000 0.0021030348725600 -0.0043929526582400 0.0002631487732290
1563958785416858880 0.1652995944020000 0.0039736316539300 0.0013337604468700 0.0013566219713500 -0.0029548888560400 0.0006588270189240
